gene_id	gene_name	CONTROL1_REP1	CONTROL1_REP2	TREATMENT1_REP1	TREATMENT1_REP2	TREATMENT2_REP1	TREATMENT2_REP2
AT1G76892	AT1G76892	16.540021	23.259562	2.025023	2.370437	19.661781	22.370648
AT1G76900	TULP1	21.295668	21.192676	3.838745	3.425941	20.723744	21.615697
AT1G76910	AT1G76910	0	0	0	0	0	0
AT1G76911	AT1G76911	0	0	0	0	0	0
AT1G76920	SKIP15	9.364624	12.929283	20.555525	18.012	13.984739	14.696134
AT1G76930	ATEXT4	42.049557	48.407536	269.342812	267.093234	187.119206	149.116169
AT1G76940	AT1G76940	11.572691	10.974382	19.306643	19.610264	12.331172	15.639379
AT1G76950	PRAF1	3.459373	3.886329	2.896117	2.767424	5.948912	5.933738
AT1G76952	IDL5	0	0.724195	0	0	0.767827	1.071792
AT1G76954	AT1G76954	0	0	0	0	0	0
AT1G76955	AT1G76955	30.929145	36.09954	0.85721	0.321776	19.657586	16.947973
AT1G76960	AT1G76960	239.084535	300.128502	21.827788	18.377118	137.758115	129.174195
AT1G76965	AT1G76965	0	0	0	0.191308	0	0
AT1G76970	AT1G76970	4.398633	5.086142	0.303603	0.471539	5.496981	5.37251
AT1G76980	AT1G76980	4.734762	3.622399	0.293653	0.480325	4.20331	4.662163
AT1G76990	ACR3	59.865686	64.463689	47.790433	48.915115	70.349188	67.832256
AT1G76994	AT1G76994	40.859029	5.474915	0	6.461254	0	0
AT1G77000	SKP2B	10.535885	12.746455	14.823324	15.106467	13.549535	11.043539
AT1G77010	PCMP-E5	0.33213	0.563338	0.202321	0.138772	1.177231	0.70087
AT1G77020	AT1G77020	3.480049	2.890645	1.465147	1.645339	2.504228	3.564784
AT1G77030	RH29	6.155274	5.694625	19.783124	19.179742	11.049492	12.04128
AT1G77060	AT1G77060	27.350566	30.780379	11.746927	13.406704	34.043118	39.499399
AT1G77080	AGL27	57.933334	45.085119	17.052753	14.322424	45.367485	39.476008
AT1G77090	PPD4	101.711719	89.659226	63.189837	59.986065	82.038783	86.532568
AT1G77093	AT1G77093	0	0	0	0	0	0
AT1G77095	AT1G77095	0	0	0	0	0	0
AT1G77100	PER13	0	0	0.099982	0	0	0
AT1G77110	PIN6	0.704095	1.303925	0.417001	0.3178	2.251895	2.15227
AT1G77120	ADH1	8.711133	3.153963	5.695187	5.192786	7.077201	7.709824
AT1G77122	AT1G77122	17.645072	21.827562	7.463943	7.217616	25.633763	25.848215
AT1G77130	GUX3	19.044844	18.337769	17.111121	16.729773	19.792164	19.679915
AT1G77131	AT1G77131	1.113039	0.82275	0	0.122148	1.749147	0.880185
AT1G77138	AT1G77138	1.655246	0	0.220076	0	0	2.488994
AT1G77140	VPS45	9.680524	9.117917	2.654059	2.601213	12.066806	11.95564
AT1G77145	AT1G77145	0.640388	1.090094	0.471225	0.481985	0.951305	0.891346
AT1G77150	AT1G77150	0	0	0	0	0	0
AT1G77160	AT1G77160	0	0	0	0	0	0
AT1G77170	PCMP-E21	2.350647	3.274189	0.862101	0.765899	4.200355	4.722168
AT1G77180	SKIP	22.998926	27.557603	72.524085	70.636668	38.42873	36.607753
AT1G77190	AT1G77190	0	0	0	0	0	0
AT1G77200	ERF037	0.355934	0.340813	0.713192	0.490888	0.35564	0.747662
AT1G77210	STP14	10.516831	11.870574	0.272249	0.233102	9.375952	7.960836
AT1G77220	AT1G77220	11.363961	12.001401	3.743701	4.001374	14.000816	13.02697
AT1G77230	AT1G77230	5.006601	4.174009	9.384186	7.829513	5.048271	6.042381
AT1G77235	MIR402	0	0	4.862364	4.380511	0	0
AT1G77240	AEE4	0	0	0	0.856396	0	0
AT1G77250	AT1G77250	5.176054	4.522415	4.492524	3.789691	7.488982	7.499411
AT1G77260	AT1G77260	9.582623	10.721307	5.383358	4.651447	10.780596	11.298066
AT1G77270	AT1G77270	2.710698	1.229396	3.444335	3.057287	3.514658	3.885892
AT1G77280	AT1G77280	3.37361	2.436884	1.308477	1.408528	3.014164	3.052289
AT1G77290	TCHQD	5.69229	4.907706	14.873562	12.718098	6.209296	5.905233
AT1G77300	EFS	4.664655	7.102101	4.774635	4.44287	9.763712	9.371078
AT1G77310	AT1G77310	1.271527	1.236774	0.538672	0.613416	1.576902	1.834747
AT1G77320	MEI1	1.725693	1.801317	0.75609	0.849151	3.143047	3.159275
AT1G77330	AT1G77330	1.047924	0.313511	0	0.224612	0.622671	0.931702
AT1G77340	AT1G77340	0	0.038851	0	0	0	0
AT1G77350	AT1G77350	36.970351	34.483913	36.02175	30.140701	39.049382	38.078446
AT1G77360	AT1G77360	1.178202	0.739453	0.345311	0.217199	1.220202	1.684886
AT1G77370	GRXC3	76.776028	60.472175	79.477152	80.947579	50.697571	58.597986
AT1G77380	AAP3	0.572417	0.962763	0.498074	0.435662	1.395802	1.572276
AT1G77390	CYCA1-2	1.74377	0.542876	0.558115	0.429674	1.409023	1.826652
AT1G77400	AT1G77400	1.780824	2.114053	0.883544	0.444375	2.669929	2.588174
AT1G77405	AT1G77405	0.45177	0.417281	0.331329	0.269058	1.056869	0.679256
AT1G77410	BGAL16	1.116485	0.894633	6.785718	6.790409	1.619443	1.701642
AT1G77420	AT1G77420	8.631988	10.326907	4.798381	4.292333	9.853517	8.99825
AT1G77440	PBC2	35.277863	35.74901	103.651027	103.207773	46.408571	46.90018
AT1G77450	anac032	1.849426	1.442147	0.285503	0.479051	2.599132	2.011317
AT1G77460	AT1G77460	2.762047	3.314594	5.677614	5.580883	4.618105	4.381653
AT1G77470	RFC5	4.906549	4.672513	6.661459	5.803175	7.846252	8.828394
AT1G77480	AT1G77480	13.377277	13.214823	24.210022	20.07001	17.384054	13.872168
AT1G77490	APXT	99.182565	128.529054	80.447926	77.17664	122.423733	120.056363
AT1G77500	AT1G77500	2.740914	3.040999	0.328529	0.268299	3.747001	4.415841
AT1G77510	PDIL1-2	15.112414	18.863393	33.479309	32.01799	22.877465	20.589343
AT1G77520	AT1G77520	1.216536	0.521623	0.551903	0.317122	0.608644	0.888882
AT1G77525	AT1G77525	0	0	0	0	0	0
AT1G77530	AT1G77530	0	0.122592	0	0.091357	0.155682	0.147255
AT1G77540	AT1G77540	79.462201	51.953766	36.110562	42.985448	48.748223	51.473542
AT1G77550	AT1G77550	6.050848	5.609704	3.534151	3.304762	11.326076	9.758196
AT1G77570	AT1G77570	6.511399	2.617489	6.857677	5.663251	4.336232	2.95917
AT1G77580	FPP1	6.676387	5.577425	0.92166	0.920721	8.838646	8.103607
AT1G77590	LACS9	14.867136	17.756175	23.385446	22.157791	23.727116	24.617
AT1G77600	AT1G77600	3.026607	4.236136	1.188085	1.306576	5.522502	5.305179
AT1G77610	UDP-GALT1	21.208787	22.505471	19.588259	18.312906	33.359447	30.044252
AT1G77620	AT1G77620	1.814756	2.190273	0.252842	0.199491	3.04355	3.253523
AT1G77630	LYM3	5.148613	5.036538	10.021816	8.017295	10.186068	8.548978
AT1G77640	ERF013	0.713385	0.722703	0	0.056933	1.15732	0.948228
AT1G77650	AT1G77650	0	0	0	0	0	0
AT1G77655	AT1G77655	0	0.109062	0	0	0	0
AT1G77660	AT1G77660	3.47201	3.426632	2.938659	2.923867	3.824629	3.918746
AT1G77670	AT1G77670	15.923379	14.589582	17.90903	17.519585	18.564735	17.723735
AT1G77680	SOV	8.99123	9.836949	11.19471	10.332695	10.961285	10.167991
AT1G77682	AT1G77682	0	0	0	0	0	0
AT1G77690	LAX3	5.000776	3.881165	0.874235	0.609959	8.431792	7.658577
AT1G77700	AT1G77700	0.60556	0.95242	0	0.075773	1.454726	1.588503
AT1G77710	AT1G77710	313.856128	292.850353	308.070355	309.665845	256.134133	269.876858
AT1G77720	PPK1	2.095833	1.463843	1.816441	1.559407	4.648454	3.834538
AT1G77730	AT1G77730	0	0.086761	0	0	0	0
AT1G77740	PIP5K2	15.343608	21.06969	8.208042	7.891756	22.720503	23.338669
AT1G77746	AT1G77746	0	0	0	0	0	0
AT1G77750	RPS13	32.318008	25.011056	18.351072	18.59334	34.231913	33.248707
AT1G77760	NIA1	18.818546	23.550812	12.106027	10.449019	47.376966	45.628415
AT1G77765	AT1G77765	3.537618	3.139624	0.224546	0.356576	2.992198	2.191692
AT1G77770	AT1G77770	9.929452	10.579639	8.013236	7.784109	12.118571	11.448266
AT1G77780	AT1G77780	0	0	0	0	0	0
AT1G77790	AT1G77790	0.096722	0	0	0	0.065499	0.117794
AT1G77800	AT1G77800	6.601694	9.845535	5.022491	5.428673	12.042011	11.755988
AT1G77810	B3GALT7	8.052255	8.222719	3.750014	3.236477	10.672118	9.10359
AT1G77815	AT1G77815	0	0	0	0	0	0
AT1G77820	AT1G77820	0	0	0	0	0	0
AT1G77830	AT1G77830	0	0	0	0	0	0
AT1G77840	AT1G77840	18.252231	20.317609	8.601551	7.371815	25.745676	26.521345
AT1G77850	ARF17	6.611122	8.501299	1.946158	2.184891	7.524615	6.576455
AT1G77855	AT1G77855	0.898217	1.154573	0.585145	0.815453	0.367055	0.992871
AT1G77860	KOM	0.140408	0.462129	0.102621	0.1385	0.397318	0.278671
AT1G77870	MUB5	13.697454	10.033709	0.285737	0.450486	13.297779	9.41554
AT1G77880	AT1G77880	0.714319	2.233357	2.507688	3.313464	1.52223	0.944376
AT1G77885	AT1G77885	11.168922	8.325005	4.016789	5.302653	7.065785	6.472858
AT1G77890	AT1G77890	3.492237	3.584436	1.03525	1.329235	4.500002	4.911318
AT1G77910	AT1G77910	0	0	0	0	0	0
AT1G77920	TGA7	12.013016	16.198953	1.439055	1.25026	12.503342	13.634873
AT1G77930	AT1G77930	111.771089	70.374116	11.332574	8.829495	77.306719	73.585196
AT1G77932	AT1G77932	0	0	0	0	0	0
AT1G77940	RPL30B	468.189901	258.85697	460.000061	445.138092	434.275772	425.694002
AT1G77950	AGL67	0	0	0	0	0	0
AT1G77960	AT1G77960	3.114595	3.433179	0.056315	0.104781	4.419129	3.758726
AT1G77980	AGL66	0	0	0	0	0	0
AT1G77990	SULTR2	10.210982	14.044336	1.14347	1.135552	12.739533	12.020494
AT1G77992	AT1G77992	1.045196	0.118582	0	0.124254	0.416481	0
AT1G78000	SULTR1	2.277554	3.38291	0.941361	0.895654	3.077396	3.361658
AT1G78010	AT1G78010	12.653937	13.108534	25.321323	23.685621	16.085993	15.169158
AT1G78020	AT1G78020	137.549607	111.964706	107.861633	122.526143	78.226649	78.721351
AT1G78030	AT1G78030	7.072856	3.532552	0.786255	0.381562	2.375776	2.894683
AT1G78040	AT1G78040	723.538354	545.589361	592.921439	606.659886	555.534169	530.343873
AT1G78050	PGM	2.59916	1.816091	0.998212	0.852171	2.561753	2.656158
AT1G78060	BXL7	10.40677	11.711232	18.435322	16.395634	15.048259	13.37657
AT1G78070	AT1G78070	21.754172	23.348368	32.929776	30.755514	22.636729	20.849508
AT1G78080	RAP2-4	101.338093	104.02551	13.238091	13.131719	98.006131	86.297436
AT1G78090	TPPB	2.265819	2.948401	0.786801	0.875449	3.255179	3.23555
AT1G78095	AT1G78095	0	0	0	0	0	0
AT1G78100	AT1G78100	8.493222	9.738636	3.312924	2.946041	7.17883	7.475512
AT1G78110	AT1G78110	3.729556	4.502807	0.652242	1.056859	5.824715	5.676565
AT1G78120	TPR12	0.873362	0.630693	1.095304	1.151073	0.991946	1.007001
AT1G78130	UNE2	6.608257	5.941989	0.287934	0.267934	6.459044	5.470259
AT1G78140	AT1G78140	46.770901	62.325085	26.784021	28.625639	53.181538	55.805836
AT1G78150	AT1G78150	38.164854	31.196617	180.547229	172.628552	35.772242	39.137492
AT1G78160	APUM7	0	0	0	0	0	0
AT1G78170	AT1G78170	27.155324	28.960953	0.95351	1.038933	23.704463	23.18159
AT1G78172	AT1G78172	20.74546	8.012071	2.966569	4.206744	2.873347	7.108515
AT1G78180	AT1G78180	11.679737	12.815464	1.82126	1.236766	14.234258	15.754932
AT1G78190	AT1G78190	10.692859	8.452239	12.673461	10.921454	11.432958	12.259816
AT1G78200	AT1G78200	43.165557	31.815727	10.579717	11.408479	28.516647	29.561172
AT1G78206	MIR775A	0	20.530932	35.859938	8.076568	54.419713	16.880719
AT1G78210	AT1G78210	26.890327	23.594347	1.184309	1.310049	24.767203	21.567635
AT1G78220	GF14 PI	0	0	0	0	0	0
AT1G78230	AT1G78230	8.601609	12.145844	5.375836	4.610632	9.707821	10.068244
AT1G78240	QUA2	23.002673	21.295909	11.710049	12.065989	24.863492	23.712394
AT1G78260	AT1G78260	5.362405	4.265535	4.119105	3.846507	8.484303	8.089227
AT1G78265	AT1G78265	8.626783	5.368116	2.985763	2.301312	8.031973	8.028651
AT1G78270	UGT85A4	5.146932	8.05374	2.196172	2.514298	7.151775	5.951606
AT1G78280	AT1G78280	5.701139	7.29017	7.25997	8.043482	8.986132	8.988005
AT1G78290	SRK2C	9.763827	7.484311	7.315304	7.93242	6.269826	5.558819
AT1G78300	GRF2	54.004669	53.561108	51.253589	46.825953	74.122766	70.939045
AT1G78310	VQ9	3.257762	3.272522	1.256154	1.702926	4.429879	3.181317
AT1G78320	GSTU23	3.069568	2.330687	0.516821	0.636843	1.647026	2.494949
AT1G78330	AT1G78330	0	0	0	0	0	0
AT1G78340	GSTU22	0	0	0.108185	0.049655	0.107822	0.101349
AT1G78350	AT1G78350	0	0	0	0	0	0
AT1G78355	AT1G78355	0	0	0	0	0	0
AT1G78360	GSTU21	0	0	0.180969	0.128251	0.176172	0
AT1G78370	GSTU20	1140.260896	989.482491	178.007279	170.240933	864.46302	830.271239
AT1G78380	GSTU19	610.079704	481.660195	3424.471554	3084.41356	543.861322	508.37184
AT1G78390	NCED9	0	0	0.030841	0.02728	0	0
AT1G78400	AT1G78400	0	0	1.171264	0.958644	0	0
AT1G78410	VQ10	6.840772	5.655799	0	0.121472	4.474549	5.668709
AT1G78420	AT1G78420	12.006517	11.700705	15.614319	13.821206	19.469588	16.675695
AT1G78430	ICR4	3.577024	0.818416	0.482515	0.35337	4.833005	5.117793
AT1G78440	GA2OX1	1.574377	1.405515	0.56727	0.422825	1.127968	1.573897
AT1G78450	AT1G78450	12.334091	22.585975	7.657732	6.891918	18.092861	18.74776
AT1G78460	AT1G78460	80.00047	82.895837	32.905448	32.464318	72.072691	72.396349
AT1G78470	AT1G78470	0	0	0	0	0	0
AT1G78476	AT1G78476	2.015592	1.003772	0	0.351599	0.87682	1.278373
AT1G78478	MIR833A	0	0	0	0	0	0
AT1G78480	AT1G78480	6.278519	3.280952	1.424801	0.868117	3.68334	5.157367
AT1G78490	CYP708A3	24.373953	14.266741	17.238453	17.430659	27.188066	27.231387
AT1G78500	PEN6	0.277655	0	0	0	0.0341	0.031478
AT1G78510	SPS1	18.702364	22.15428	21.710409	21.188817	21.798306	20.792627
AT1G78520	AT1G78520	0	0.279332	0	0	0.740404	2.067027
AT1G78530	AT1G78530	4.159398	2.278853	0.981083	0.418876	2.729449	2.676517
AT1G78540	SHB	4.972638	4.057264	1.853404	1.908773	5.614721	5.027403
AT1G78550	AT1G78550	9.157706	8.250093	2.44924	2.94015	7.528786	5.23591
AT1G78560	BASS1	26.590104	29.406486	20.519484	18.678999	28.667091	28.473526
AT1G78570	RHM1	29.488443	31.068258	24.045125	22.232142	34.9751	33.626721
AT1G78580	TPS1	10.123851	13.70053	3.526734	3.299568	22.748033	22.015182
AT1G78590	NADK3	21.671321	11.82333	6.204151	4.775531	15.46318	14.489476
AT1G78600	BBX22	34.863565	42.311027	84.037308	82.319767	44.685183	41.930619
AT1G78610	MSL6	6.251932	7.570252	24.767182	23.696099	9.472468	10.079954
AT1G78620	AT1G78620	25.180828	28.171637	20.267748	19.250342	28.346219	31.503905
AT1G78630	RPL13	529.354281	527.002419	424.421748	387.358637	544.82473	535.554461
AT1G78640	AT1G78640	0	0	0	0.01166	0	0
AT1G78650	POLD3	4.130716	3.009514	1.932936	1.652258	4.764042	5.307668
AT1G78660	GGH1	38.974711	30.612955	23.970422	21.538492	32.943671	32.536207
AT1G78670	GGH3	30.509709	30.834592	29.856111	28.765421	28.588466	29.789536
AT1G78680	GGH2	111.358762	122.928102	32.519093	30.599779	87.462485	90.400409
AT1G78690	AT1G78690	6.128689	6.572086	4.947644	4.278204	8.700165	9.039364
AT1G78700	BEH4	9.020259	9.989112	5.53236	5.933117	11.335307	11.784725
AT1G78710	TBL42	0	0	0	0	0	0
AT1G78720	AT1G78720	0	0.049717	0	0.04427	0.13319	0.124193
AT1G78730	AT1G78730	2.00559	3.105465	9.987199	9.83267	2.932427	3.06559
AT1G78740	AT1G78740	0	0	0.149277	0	0	0
AT1G78750	AT1G78750	1.180475	2.191731	1.866803	2.030902	3.180152	2.841198
AT1G78760	AT1G78760	0	0.032854	0.350013	0.163239	0.167163	0.079195
AT1G78770	APC6	1.58663	1.9155	1.594491	1.386876	3.250109	3.9236
AT1G78780	AT1G78780	1.22958	1.840264	0.704191	0.621107	1.394725	0.651776
AT1G78790	AT1G78790	24.911433	19.253118	11.167783	9.222883	17.341384	22.273131
AT1G78800	AT1G78800	10.00385	11.244052	2.520406	2.382063	13.905771	12.215991
AT1G78810	AT1G78810	4.498833	4.348857	0.469479	0.542042	4.552206	4.959308
AT1G78815	LSH7	0.908827	0.036474	0.181598	0.064475	0.640573	0.578406
AT1G78820	AT1G78820	26.090371	26.535453	17.353678	15.948127	30.529505	27.630315
AT1G78830	AT1G78830	97.083269	127.199942	37.21446	33.56708	144.931423	139.173387
AT1G78840	AT1G78840	0	0.033299	0	0.020241	0.083704	0
AT1G78850	AT1G78850	53.097449	68.214158	65.0624	59.794395	79.032132	80.998003
AT1G78860	AT1G78860	0.920481	0.756437	0.370873	0.295991	1.274562	1.496264
AT1G78865	AT1G78865	4.66555	0.67709	0.120534	0.280973	8.315729	8.10605
AT1G78870	UBC35	91.438786	91.036329	16.500686	15.270762	89.721926	82.230072
AT1G78880	AT1G78880	13.040876	13.729157	15.531714	16.28441	17.760405	16.371758
AT1G78890	AT1G78890	46.397161	49.04899	8.671736	7.868567	47.758516	46.695866
AT1G78895	RTNLB22	16.014151	12.597627	11.715354	11.091544	15.873974	13.574654
AT1G78900	VHA-A	167.539575	207.995099	95.027791	81.270453	225.677631	215.692149
AT1G78910	AT1G78910	2.270464	2.430361	1.812922	1.685136	2.360803	3.05992
AT1G78915	AT1G78915	22.589624	30.219014	14.441087	14.650428	28.214517	29.176546
AT1G78920	AVPL1	20.497878	26.512682	40.065552	38.141893	32.678688	30.687266
AT1G78922	AT1G78922	0	0.749151	0	0.87642	0.582568	0
AT1G78930	AT1G78930	2.409585	1.584395	18.698646	18.785625	2.813282	2.64857
AT1G78940	AT1G78940	0.644851	0.290059	0.184654	0.130399	0.91916	0.793455
AT1G78950	BAS	0.506588	0.369617	0.18268	0.160558	0.884346	0.922937
AT1G78955	CAMS1	0.607455	0.263109	0.034376	0.015154	0.410721	0.598169
AT1G78960	LUP2	2.752553	2.655302	1.577018	1.318182	3.167395	2.87451
AT1G78970	LUP1	5.088817	6.168681	0.861211	0.621007	10.610372	12.476259
AT1G78980	SRF5	0	0	0	0	0	0
AT1G78990	AT1G78990	1.394945	1.468802	0.603377	0.513655	2.260655	1.401377
AT1G78995	AT1G78995	52.649704	54.645231	1.545899	1.185419	49.221383	45.700472
AT1G79000	HAC1	7.64256	10.908833	11.045869	10.535935	12.880973	11.889714
AT1G79010	AT1G79010	93.431399	81.593052	61.304468	57.625337	92.081802	92.17445
AT1G79020	AT1G79020	4.825386	5.78787	2.180589	1.809438	8.072603	7.467495
AT1G79030	AT1G79030	6.603207	7.177689	2.783526	2.842259	8.763009	8.690878
AT1G79040	PSBR	10064.55723	8364.997675	6591.109458	6783.026424	6819.464586	7337.028551
AT1G79050	RECA	18.685433	17.840291	7.263704	8.192264	20.291564	17.918053
AT1G79060	AT1G79060	1.619069	0.771705	0.353891	0.400994	1.67755	1.300659
AT1G79070	AT1G79070	10.076933	8.13087	0.797201	0.596975	10.789243	8.478701
AT1G79075	AT1G79075	539.925158	299.899679	211.744396	286.210929	260.981409	224.056615
AT1G79080	AT1G79080	6.485305	6.70008	1.041165	0.715167	8.748729	8.149193
AT1G79090	AT1G79090	12.073739	14.541733	13.116649	11.052713	18.389516	17.156724
AT1G79100	AT1G79100	0	0	7.171988	0	7.255962	0
AT1G79110	BRG2	7.684474	11.211908	1.261488	1.419231	7.599605	7.833456
AT1G79120	AT1G79120	0.475759	0.504968	0.053265	0.012136	0.672198	0.788307
AT1G79130	SAUR40	0	0	0	0	0	0
AT1G79150	AT1G79150	5.342323	5.099482	6.007131	5.695878	9.94131	9.315503
AT1G79160	AT1G79160	14.628918	10.570706	4.043102	4.587328	8.306526	7.215353
AT1G79170	AT1G79170	2.837328	4.321894	1.898694	6.184917	11.129849	8.45943
AT1G79180	ATMYB63	0.288729	0.240153	0	0.025189	0.223031	0.524986
AT1G79190	AT1G79190	1.874305	2.969445	2.335656	2.330452	3.960357	3.747389
AT1G79200	AT1G79200	12.95069	11.069944	13.554649	12.789247	12.010994	15.778
AT1G79210	PAB2	76.082903	50.000708	38.14738	38.044496	59.061529	59.198536
AT1G79220	AT1G79220	2.457885	1.957337	2.519265	2.199286	2.049202	3.352143
AT1G79230	STR1	54.351494	53.97409	72.22936	69.26839	62.946426	62.31954
AT1G79245	AT1G79245	79.774414	119.367154	292.407771	274.598386	137.465824	134.509164
AT1G79250	AGC1-7	0.051691	0	0	0	0	0.032827
AT1G79260	AT1G79260	19.616809	15.215536	23.00271	21.762148	21.795801	20.1618
AT1G79270	ECT8	6.262984	8.475742	18.60454	17.139959	8.674494	8.273595
AT1G79280	NUA	6.453603	9.74003	4.298952	4.175237	14.292125	13.261471
AT1G79290	AT1G79290	0	0	0	0	0	0
AT1G79310	AMC7	0.15773	0.149275	0.056494	0.127033	0.33926	0.157768
AT1G79320	AMC6	0	0.059537	0	0	0.167914	0.077746
AT1G79330	AMC5	0.085028	0.04625	0.062242	0.013977	0.188223	0.057884
AT1G79340	AMC4	48.41908	51.642026	22.291156	18.88882	53.572945	55.790831
AT1G79350	EMB1135	6.068796	7.666013	4.913027	4.204199	9.605746	8.703015
AT1G79360	OCT2	0.0598	0.066327	0.041232	0.019142	0.617656	0.264098
AT1G79370	CYP79C1	0	0	0	0	0	0
AT1G79380	AT1G79380	24.688887	31.985418	3.311788	2.634819	29.577708	26.988528
AT1G79390	AT1G79390	48.425202	32.186422	53.086721	57.360146	39.700579	39.043957
AT1G79400	CHX2	0.252212	0.04087	0	0	0.107275	0.099714
AT1G79410	OCT5	3.461198	3.579279	0.049662	0.033718	3.928993	3.779495
AT1G79420	AT1G79420	1.061981	0.463798	0.562043	0.422501	2.096617	1.331745
AT1G79430	APL	12.849709	13.081944	15.580987	14.266623	19.795607	17.038942
AT1G79440	ALDH5F1	43.55278	45.935911	9.481329	8.885576	45.291404	48.308801
AT1G79450	ALIS5	0.619574	1.494344	0.385862	0.101714	1.082298	0.950016
AT1G79460	GA2	10.426579	10.069854	0.417372	0.34369	14.1572	13.313715
AT1G79470	IMPDH	2.215337	2.76933	6.45324	5.490505	4.768822	4.673417
AT1G79480	AT1G79480	0.223225	0.547456	0.386864	0.41868	0.597637	0.733645
AT1G79490	EMB2217	1.84253	1.97105	6.65258	6.201371	3.463588	2.966451
AT1G79500	KDSA1	35.399951	21.062605	8.007469	7.404062	24.362213	23.33528
AT1G79510	AT1G79510	27.850245	33.740905	34.386252	28.757775	32.169481	33.115212
AT1G79520	MTP9	6.641223	5.744662	7.151937	6.402824	6.442738	5.976653
AT1G79529	AT1G79529	6.266423	2.221138	0.651688	0.778287	1.524713	3.427791
AT1G79530	GAPCP1	12.796318	6.813643	19.456548	16.891144	21.227313	21.837134
AT1G79540	AT1G79540	3.537072	3.336015	2.116791	1.602622	4.014147	4.141701
AT1G79550	PGK	123.397424	130.561746	527.880027	470.034891	171.425859	163.003082
AT1G79560	FTSH12	14.802665	20.018435	23.814019	22.744494	25.348493	27.144363
AT1G79570	AT1G79570	7.50516	9.204763	3.489132	2.648484	10.56369	10.874194
AT1G79580	SMB	0	0	0	0.014133	0	0
AT1G79590	SYP52	21.900229	20.941294	17.277491	17.599923	23.333664	23.520965
AT1G79600	AT1G79600	46.926785	71.016839	33.389579	30.771784	78.73576	72.474176
AT1G79610	NHX6	9.04834	8.765244	1.665892	1.475871	10.168156	10.327058
AT1G79620	AT1G79620	1.068523	1.50759	0.354292	0.257642	2.413591	2.338276
AT1G79630	AT1G79630	3.221604	2.892736	0.74776	1.095307	5.516341	5.205652
AT1G79640	AT1G79640	4.357851	4.801649	1.38409	0.885579	6.729021	6.957805
AT1G79650	RAD23B	13.618949	12.11941	5.661318	6.891365	18.599006	15.639801
AT1G79660	AT1G79660	41.192924	26.291805	43.29999	46.803453	33.163488	29.62628
AT1G79670	WAKL22	8.560205	7.027341	1.606645	1.922283	8.514254	7.822547
AT1G79680	WAKL10	0.292658	0.484383	0.073644	0.041574	0.682517	0.735537
AT1G79690	NUDT3	17.981246	18.026879	6.839294	5.987731	25.599472	23.357498
AT1G79700	AT1G79700	5.999549	4.981336	0.133976	0.071932	7.529403	7.134982
AT1G79710	AT1G79710	3.059209	2.44994	0.21116	0.12556	3.527077	4.347368
AT1G79720	AT1G79720	10.548129	14.33136	5.860466	5.006364	19.932928	18.136852
AT1G79730	VIP2	13.717446	13.260208	14.762454	13.195816	16.573736	16.582306
AT1G79740	AT1G79740	9.984602	10.599907	1.865244	1.932293	13.404161	12.7828
AT1G79750	NADP-ME4	44.804315	51.352239	51.385223	44.431435	75.31065	70.048461
AT1G79760	DTA4	0.619943	0.830093	2.063003	1.364665	0.456712	0.706079
AT1G79770	AT1G79770	2.064966	2.66446	0.65682	0.494813	2.140932	1.974299
AT1G79780	AT1G79780	0	0	0.42361	0.14868	0.185728	0
AT1G79790	AT1G79790	83.682933	85.160965	13.61401	11.009061	78.497458	75.58463
AT1G79800	ENODL7	0.294385	0.067502	0.443156	0.172931	0.649619	0.196275
AT1G79810	PEX2	14.678214	12.42733	6.783749	6.314304	13.905138	14.756727
AT1G79820	SGB1	4.930431	3.871965	11.667114	11.554118	7.15952	6.69923
AT1G79830	GC5	20.164264	24.204551	12.558907	11.86188	30.315666	29.735753
AT1G79840	GL2	1.411668	0.588257	2.518098	2.374049	2.315874	2.773416
AT1G79850	RPS17	576.076023	627.884843	611.569904	638.746258	536.132019	591.243995
AT1G79860	ROPGEF12	0	0	0	0.047522	0	0
AT1G79870	HPR2	36.968102	44.155311	16.154868	15.249271	44.787046	43.984103
AT1G79880	LA2	11.186538	9.084651	5.328654	5.131057	11.204889	10.485912
AT1G79890	AT1G79890	0.509849	0.404331	0.313339	0.452924	0.753109	0.842107
AT1G79900	BAC2	0.153342	0.198845	0	0.155616	0.162601	0.096805
AT1G79910	AT1G79910	1.033694	0.789665	0.514635	0.617974	1.177531	0.866047
AT1G79915	AT1G79915	0.161753	0.043112	0.236341	0.07746	0.235575	0.659114
AT1G79920	HSP70-15	25.46093	31.105047	446.632899	410.679155	41.880903	40.961176
AT1G79930	HSP70-14	22.132097	26.695967	44.051434	38.935597	37.721438	38.850071
AT1G79940	ERDJ2A	27.478017	30.140873	18.480331	16.784934	37.853004	38.320484
AT1G79950	AT1G79950	4.65056	4.67381	2.657017	2.704856	7.555212	6.083667
AT1G79960	OFP14	0.701565	0.963045	4.164757	3.352188	1.689365	2.421402
AT1G79970	AT1G79970	30.865858	28.714541	13.80472	12.280253	32.406104	31.484554
AT1G79980	AT1G79980	0	0	0	0	0	0
AT1G79990	AT1G79990	34.593794	36.608381	22.997529	20.896008	47.715517	45.29915
AT1G80000	AT1G80000	11.578224	13.473696	9.543554	9.96617	15.949152	14.351494
AT1G80010	FRS8	4.92248	6.788636	4.489866	3.978019	9.000032	7.910697
